"","SRR2085160","SRR2085161","SRR2085162","SRR2085163","SRR2085164","SRR2085165"
"ENSG00000251322",127.870074194756,205.159110533399,133.289504833403,466.907521086304,1043.03938362061,617.663421862015
"ENSG00000272821",76.1473475541803,95.1864341663966,93.6078965242222,125.990918388368,96.6278909501344,122.960773796605
"ENSG00000217442",79.0208323675456,60.9932490774969,35.6116997646497,0,9.03064401403125,2.85955287899081
"ENSG00000205559",43.1022722004794,25.8759238510593,29.5068369478526,13.9989909320409,0,12.3913958089602
"ENSG00000272940",10.0571968467785,9.24140137537831,13.227202769727,0,2.70919320420938,0
"ENSG00000144619",7.18371203341324,4.62070068768916,6.1048628167971,0,0,0
"ENSG00000072756",859.171959196223,739.312110030265,818.051617450811,624.190301558057,524.680417215216,547.127784180242
"ENSG00000113851",864.918928822954,1016.55415129161,1000.18002481859,604.427020242235,701.681039890228,513.766333925349
"ENSG00000271870",70.4003779274497,25.8759238510593,51.8913339427753,36.232682412341,39.7348336617375,35.2678188408867
"ENSG00000231249",7.18371203341324,16.634522475681,14.2446799058599,4.9408203289556,0,7.62547434397549
"ENSG00000235831",45.9757570138447,6.46898096276482,18.3145884503913,20.5867513706483,15.3520948238531,25.7359759109173
"ENSG00000134107",1018.650366338,1071.07841940635,1418.36312776919,5361.61352697165,9192.29254188241,7028.78097655941
"ENSG00000144455",902.274231396702,706.043065078903,719.356335245925,1607.41354702022,1676.9905934056,1688.08938289757
"ENSG00000175928",50.2859842338927,60.9932490774969,25.4369284033212,42.8204428509485,270.919320420938,40.9869245988683
"ENSG00000170364",728.428400188102,773.505295119165,674.587341256079,489.141212566604,234.796744364813,407.962877402689
"ENSG00000150995",370.679540924123,635.808414626028,578.944490459591,167.164421129664,202.2864259143,244.968363300213
"ENSG00000235947",0,0,0,0,16.2551592252563,0
"ENSG00000235978",0,0,0,2.4704101644778,5.41838640841875,11.4382115159632
"ENSG00000134108",2308.84504753901,1933.30116772914,2108.21262606726,3242.82507590452,3671.85985610511,3652.60221076426
"ENSG00000233912",11.4939392534612,4.62070068768916,9.15729422519565,5.76429038378153,0,0
"ENSG00000134109",2474.07042430752,2326.98486632026,2288.30607916278,4000.41752634438,5604.4176751078,4711.58996028386
"ENSG00000227110",0,2.77242041261349,0,4.9408203289556,6.32145080982188,8.57865863697243
"ENSG00000071282",0,0,0,226.454265077131,151.714819435725,161.088145516482
"ENSG00000237697",0,0,0,17.2928711513446,17.1582236266594,12.3913958089602
"ENSG00000125046",22.9878785069224,19.4069428882945,0,5.76429038378153,8.12757961262813,1.90636858599387
"ENSG00000182533",0,0.924140137537831,0,2.4704101644778,8.12757961262813,0.953184292996937
"ENSG00000180914",48.84924182721,77.6277715531778,82.4156480267608,97.1694664694601,113.786114576794,65.7697162167886
"ENSG00000070950",823.253399029157,986.057526752866,821.10404885921,1230.26426190994,838.0437645021,1181.9485233162
"ENSG00000163719",1265.77006028741,1094.18192284479,1136.52196106039,1146.2703163177,1206.49404027458,1240.09276518901
