"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000109113",1617.63493497946,8.56135506311492,0.35492884546957,2.07270147329026e-129,6.37342243936281e-127
"ENSG00000144824",2592.49415385383,3.95749695701841,0.164292282990454,1.34823646534924e-128,4.09258907565051e-126
"ENSG00000108852",967.241143629985,-5.53574302664565,0.231178918783505,4.78188673242994e-127,1.43317382485751e-124
"ENSG00000132470",37168.7432351552,9.78483777398978,0.412912159249931,2.64854192144118e-125,7.83869088424535e-123
"ENSG00000164904",2906.92669751492,9.97959762199044,0.421359852825425,3.1831353134709e-125,9.30457960704326e-123
"ENSG00000143416",7629.43343987362,-7.4240458910028,0.313678995635239,1.85769395156839e-124,5.36397801113228e-122
"ENSG00000159216",1659.53208355627,5.58630910411821,0.236464692540568,9.99231633811485e-124,2.8504587221391e-121
"ENSG00000177469",10342.6713961982,4.70670772729331,0.19941763883192,1.95766003152135e-123,5.51803768646796e-121
"ENSG00000114790",2301.8811422182,-4.74877942962617,0.201222292281282,2.080466059497e-123,5.79519939890713e-121
"ENSG00000105971",4997.45314536669,9.03567166810252,0.384150729943833,2.65236691577885e-123,7.30233621684836e-121
"ENSG00000196754",84160.776576404,12.3408198784618,0.528054382569573,1.11385174258858e-122,3.03134111600804e-120
"ENSG00000175592",4197.5005008233,9.53519730484045,0.406796207242859,1.34448167424695e-122,3.61741961376649e-120
"ENSG00000214944",1644.55884987709,5.51440205918195,0.23507841286964,5.17674384044793e-122,1.37718835854254e-119
"ENSG00000145736",3157.40141193573,-3.72010868349608,0.159424096039908,6.0965108592094e-121,1.6038565290389e-118
"ENSG00000134775",1464.01666848453,5.40193037260538,0.231434769760604,8.20741910196113e-121,2.13546222062784e-118
"ENSG00000166949",2467.55841397747,4.60088456121964,0.19734661846617,1.71662360403394e-120,4.41788011659909e-118
"ENSG00000167123",1340.60582353829,7.31816508203471,0.315266785642439,8.49542113052606e-120,2.16286114094049e-117
"ENSG00000019144",2301.03767226736,3.21851337474664,0.138885202571115,1.02363822981804e-119,2.57837046461721e-117
"ENSG00000076706",2899.26027037762,10.1817433491702,0.440279578356372,1.36564626482775e-119,3.40362174866595e-117
"ENSG00000128340",2749.46341190131,10.1165487434945,0.437449962709343,1.40568264299321e-119,3.46691124355731e-117
"ENSG00000137486",543.151642505889,-6.30644990234986,0.272307706023384,4.31525796564029e-119,1.05332332837593e-116
"ENSG00000117472",4757.29661623026,3.33898993358193,0.144751649702,1.57901534001884e-118,3.81493328628837e-116
"ENSG00000088726",2707.45288553194,9.78030534069374,0.425209835380966,3.12360968046958e-118,7.47047539439173e-116
"ENSG00000137767",4418.52332158993,3.25665823050808,0.141433391334442,3.4062511176307e-118,8.0649807712142e-116
"ENSG00000042493",2702.45957702873,7.01709159988127,0.304690707895877,6.57259503478537e-118,1.54078547166944e-115
"ENSG00000188313",595.860336868341,4.85270584184862,0.211537459645397,9.82852890775039e-117,2.2814713622432e-114
"ENSG00000114631",1791.68531315011,-4.58111446577247,0.200809875182328,1.804619258192e-115,4.14834661904971e-113
"ENSG00000162174",1484.96497483402,-8.43941440570932,0.371673005796137,5.70113858534298e-115,1.29794094504967e-112
"ENSG00000084636",3117.53628206657,5.79211847641601,0.255098537642536,1.71896989005116e-114,3.87619524635631e-112
"ENSG00000152503",681.312716203286,-5.37211499801273,0.237054706464368,5.17660783478263e-114,1.15628814815234e-111
"ENSG00000115963",2080.86005209062,7.20941275825634,0.318999459530684,1.13205585762083e-113,2.50501743372788e-111
"ENSG00000077238",3373.00360622654,5.69432705721896,0.251704642774044,1.14796300059775e-113,2.51669629306973e-111
"ENSG00000107104",1527.2071618357,4.60659345039835,0.203720179770578,1.74585173939298e-113,3.79234235170713e-111
"ENSG00000131746",14350.0740471374,6.69627863973588,0.296440338952853,1.78148106427717e-113,3.8345570144446e-111
"ENSG00000184292",5094.29770627924,6.4568349383908,0.286425201723236,5.51449139472014e-113,1.17627579056566e-110
"ENSG00000187838",2050.46432927873,3.34232823706104,0.148536787018177,6.38393307366612e-113,1.34957485165351e-110
"ENSG00000090776",3996.95807169983,5.12359637822683,0.227323669431384,8.87360926908278e-113,1.85929598817764e-110
"ENSG00000006327",3909.90257652475,4.70739265696563,0.209151430677246,1.89156989593126e-112,3.92865793210214e-110
"ENSG00000163513",8019.62326924838,8.6487983634659,0.387006541132743,1.67273748835999e-111,3.44394830538257e-109
"ENSG00000115414",55857.2540084253,3.8921405137335,0.174074603505368,3.7258240822267e-111,7.60485662024841e-109
"ENSG00000171488",1330.92525262964,4.88898611588857,0.219174291729737,1.6979215362568e-110,3.43604172768822e-108
"ENSG00000109861",4923.81143142017,3.82093719495251,0.172448824250908,3.12257552079917e-109,6.26552716999677e-107
"ENSG00000134013",1918.49155336235,7.39881032637653,0.334988809004731,1.02386982240945e-108,2.0371567886713e-106
"ENSG00000063660",5371.469123756,3.81530865782403,0.172898387678501,2.28605201613235e-108,4.51057113216381e-106
"ENSG00000154127",1549.86683802504,7.05912582506093,0.3200990609923,2.48954214219819e-108,4.87147845461376e-106
"ENSG00000117519",3022.19545010042,9.7717867756772,0.444413978896493,2.58899215388715e-108,5.02455469078574e-106
"ENSG00000142875",5078.28577932976,-3.5622709285991,0.161702943455731,3.60906630313274e-108,6.9473059235182e-106
"ENSG00000011422",1058.81824530541,6.31277319967734,0.287422484780498,2.36789564595993e-107,4.52134396849946e-105
"ENSG00000066248",460.267761371489,-5.43929824703744,0.249218404795158,6.36340736772918e-106,1.20533116996579e-103
"ENSG00000197956",12133.9125691413,13.0816137102631,0.605439211187922,1.30188318430015e-105,2.44640382179958e-103
"ENSG00000125753",3111.79647543947,3.50518971220445,0.161247174372524,1.95869585233234e-105,3.65165682643093e-103
"ENSG00000148498",1373.92937699924,4.31908454046082,0.198353849606925,2.02287357497669e-105,3.74184200271274e-103
"ENSG00000073792",2631.506180997,9.83010172280569,0.453598856863807,2.54520321709917e-105,4.67153306753931e-103
"ENSG00000185275",1159.61066247692,5.74655048298933,0.264481233435104,4.94436019947991e-105,9.00520126485275e-103
"ENSG00000103044",4465.5785818693,8.23902075402659,0.381448164827972,2.97854042267018e-104,5.38342760210395e-102
"ENSG00000142627",5348.95524147029,5.54792364513065,0.256576961241326,5.09024325952113e-104,9.13043103452136e-102
"ENSG00000197461",763.14202198767,4.61397936912365,0.213329902589094,5.1688950414807e-104,9.20179909001041e-102
"ENSG00000171444",1751.50594535586,4.54785915632757,0.210619557950097,1.11036429778894e-103,1.96194742378722e-101
"ENSG00000205542",12450.6462279769,4.97003662263983,0.230220831796447,1.21846830025571e-103,2.13701288482626e-101
"ENSG00000228594",1358.41430346567,-3.7336792552334,0.173169882947562,1.30868717110454e-103,2.27836662869427e-101
"ENSG00000134531",2999.64654498091,9.40774619617354,0.437740779199359,1.60597912035131e-103,2.77553048412832e-101
"ENSG00000116016",3339.87307725075,7.6514620490642,0.356163147907415,4.84759827196747e-103,8.3171437887952e-101
"ENSG00000197172",1882.95736673448,-9.9518010002184,0.465784981983657,1.71976908920666e-102,2.92942249821194e-100
"ENSG00000107554",1312.12921268969,3.02043049611406,0.141612304612766,4.74077780714564e-102,8.01767115284196e-100
"ENSG00000092421",1672.14188869784,-6.4913458960414,0.304645540012012,3.30899126561942e-101,5.55652384369299e-99
"ENSG00000101670",2752.8123127336,7.66497600790333,0.361759063930903,2.64112245114763e-100,4.40379269548045e-98
"ENSG00000120318",614.0011962128,5.85031461859069,0.276310849237536,7.22878534458946e-100,1.19689475946744e-97
"ENSG00000135318",5338.22498289727,10.0015197544357,0.475521553467203,1.96556893670483e-99,3.23185942460835e-97
"ENSG00000115648",2258.7030213062,-3.25673044524928,0.154599191356278,2.17207264017189e-99,3.54676992423102e-97
"ENSG00000169991",2355.87991918049,3.34405157466974,0.158693524065804,2.26844905273001e-99,3.67877179599236e-97
"ENSG00000150938",3515.13379168879,6.3691269995113,0.301964706063742,3.36934842739657e-99,5.42694304186862e-97
"ENSG00000128641",9453.1897413148,3.61780345962475,0.171993914804144,8.33466404695563e-99,1.33337730162006e-96
"ENSG00000132329",616.138911384675,-5.95898222807208,0.28304842538861,8.8706270122371e-99,1.40959621321301e-96
"ENSG00000162434",2319.27519277983,4.25049268371597,0.201930835073849,1.12961008216167e-98,1.78305186102279e-96
"ENSG00000101000",850.165359256257,5.72840271344904,0.272648658141786,2.33772227356092e-98,3.66557948815245e-96
"ENSG00000151651",3183.55511900329,5.22854140405716,0.249355834840753,6.42214278429e-98,1.00037549147128e-95
"ENSG00000157483",2892.83902285416,3.1854831602366,0.153046445085473,3.65331873507435e-97,5.65357043727813e-95
"ENSG00000128567",1007.12109731134,-5.80031712369145,0.277912588633775,4.24896706850277e-97,6.53264891434676e-95
"ENSG00000185896",5971.90152438532,2.37035826964064,0.114357624258101,5.44402270725697e-97,8.3160081057886e-95
"ENSG00000132274",930.301848760416,6.83604902726684,0.328943118771524,1.91613109689132e-96,2.90822025519844e-94
"ENSG00000131981",1250.86860999687,7.58964301640313,0.365606685127154,2.2545413094776e-96,3.40004933659242e-94
"ENSG00000143158",5999.24144839203,-3.45360490317265,0.166577463313731,3.46354749680814e-96,5.19027937227381e-94
"ENSG00000106546",1494.42792338385,3.47834418360914,0.167865633074771,4.62708643434529e-96,6.89028462301846e-94
"ENSG00000182240",1883.27884560026,5.45983877785649,0.263627264520141,1.32531931082233e-95,1.96122408264627e-93
"ENSG00000168398",506.433746848261,5.31893919551663,0.257892094155553,8.1050516175276e-95,1.19194600713168e-92
"ENSG00000120896",1862.6065469707,4.01448227320996,0.194935188683106,1.30296927722477e-94,1.90434589980561e-92
"ENSG00000101986",1386.43790048982,-4.26532353702543,0.207139715269762,1.59669864958536e-94,2.31932723473819e-92
"ENSG00000154845",4610.6260007859,3.20578802186861,0.156336482627969,2.25385931800327e-94,3.25394067514411e-92
"ENSG00000085063",12435.0966093053,4.22369533144841,0.205769079959255,5.99534194368064e-94,8.60313401215313e-92
"ENSG00000159840",6406.70038989968,3.16296661398104,0.15503453284263,1.72535890233571e-93,2.4609230560604e-91
"ENSG00000134954",5573.34163210442,7.43661922783629,0.364159679735083,2.56564726422767e-93,3.63753474701308e-91
"ENSG00000169403",912.382295458923,7.85055094959185,0.384688834936762,2.82300696994119e-93,3.97859143019628e-91
"ENSG00000168824",593.653862929512,6.25046349782558,0.305979996210493,3.55550448179978e-93,4.98128281748956e-91
"ENSG00000198648",9620.2800180246,-2.86725937756677,0.141152796473555,5.38388054095648e-93,7.49847879813098e-91
"ENSG00000083520",1564.56815182182,2.33990375013448,0.11630695005392,1.41566054699774e-91,1.96015174100967e-89
"ENSG00000131378",784.792513927316,6.82018960978787,0.337175070944986,1.712677041831e-91,2.35761943717631e-89
"ENSG00000147065",15034.3023187181,3.75296727324012,0.185932561835704,4.24685809531503e-91,5.81230399553607e-89
"ENSG00000166250",629.877884656899,7.07484124134135,0.350924063674233,5.99492599142672e-91,8.15757831603508e-89
"ENSG00000086570",6671.52368561862,8.32643322049032,0.413812052338947,7.49878003493974e-91,1.01456351364153e-88
"ENSG00000107957",5729.94241526039,8.2090073364142,0.40951612217584,3.6492228077056e-90,4.90924138738895e-88
"ENSG00000175832",943.575662298929,8.36394612826152,0.417700263598711,5.23139533381602e-90,6.99795182591876e-88
"ENSG00000050405",11214.3722963734,3.77997485874716,0.189292862529257,3.36692108606362e-89,4.47857250307463e-87
"ENSG00000110047",2744.60853490063,2.96540534194882,0.149454165967745,8.84153646680765e-89,1.16950312248383e-86
"ENSG00000104549",5017.23269523726,2.80572932570104,0.141690443108417,1.38030307674884e-88,1.81563533045457e-86
"ENSG00000085117",2235.03989287564,4.39631067333419,0.221294010421125,4.05631963527672e-88,5.30615911626779e-86
"ENSG00000153132",866.897312414147,-8.4387398347991,0.427495235772688,1.44118898319276e-87,1.87489184368433e-85
"ENSG00000111145",1985.76695978246,3.78362082805178,0.191380516590247,1.77101779406608e-87,2.29138733934986e-85
"ENSG00000119632",603.561442652594,5.75354207974729,0.290856353567547,1.88742968468397e-87,2.42873220892731e-85
"ENSG00000206075",8769.8765566159,6.43801333001774,0.325829329704897,2.36311807337847e-87,3.02440792558821e-85
"ENSG00000152377",432.792573246268,3.95324751455402,0.200658070923049,8.28464977692114e-87,1.0546002836998e-84
"ENSG00000057294",1948.56217692631,3.73617841859303,0.19039914857514,3.04908635042525e-86,3.8605998673272e-84
"ENSG00000100345",52663.7139972655,2.21954056841619,0.114004729853948,5.80238947005703e-86,7.3076157171564e-84
"ENSG00000115616",1154.91013084499,-8.66738278277042,0.444830672237284,1.93285187683568e-85,2.42138274538827e-83
"ENSG00000119630",577.240428791843,6.86542288144023,0.351771158382569,2.37147763811925e-85,2.95523558093418e-83
"ENSG00000163235",3402.27761162269,5.88168181696248,0.301537569913867,4.14651705042416e-85,5.14016147659124e-83
"ENSG00000104368",2555.96817983948,8.88187878613065,0.458654993052331,1.76645369830069e-84,2.17835021951382e-82
"ENSG00000057019",17167.2043837534,6.75523480635087,0.347989840423289,1.90354853433123e-84,2.3352496708477e-82
"ENSG00000100504",5720.46661320793,2.75172920316068,0.142587235752353,2.3863619823083e-84,2.91246869356256e-82
"ENSG00000145247",2534.32083705288,2.3425206817664,0.121544243424424,2.51819161511682e-84,3.057601172878e-82
"ENSG00000184584",1161.19845309676,5.54772255815326,0.285922330532166,3.38463788726752e-84,4.08867710494046e-82
"ENSG00000143578",1981.44219951916,-3.58781563620181,0.185398972510912,4.86532543834791e-84,5.84752844689154e-82
"ENSG00000119681",6373.84228056834,6.61105376307521,0.341459190429043,5.41025266979893e-84,6.46962386175905e-82
"ENSG00000171130",3245.8031159287,-5.90291889947383,0.305390203120993,1.28054752444526e-83,1.52359415760254e-81
"ENSG00000105810",3287.9516478845,4.27615003508677,0.221878760215601,4.46080931379679e-83,5.28092910613833e-81
"ENSG00000113924",915.652925667764,-8.42678963861803,0.438667831322517,4.52433197799374e-83,5.32948299716208e-81
"ENSG00000149257",4023.758590398,6.36565206226421,0.330600882528408,4.63148816652008e-83,5.42870026330178e-81
"ENSG00000244509",2518.65138736225,10.6482035733432,0.556677157719472,5.76472778257664e-83,6.72371722699838e-81
"ENSG00000072786",1582.73681425183,2.39488318651951,0.125465077811899,8.92957001642202e-83,1.03639916313149e-80
"ENSG00000137936",2620.59895998073,3.55908381484381,0.18545179870213,1.02856725403122e-82,1.18797009139987e-80
"ENSG00000158125",1026.84080443709,7.21410510885919,0.377088209609579,3.62450102228205e-82,4.16588886915399e-80
"ENSG00000125148",36744.2427659618,4.97037106350504,0.259357125409467,3.85006731722718e-82,4.40377023526512e-80
"ENSG00000142185",1045.641569855,-8.08784565380315,0.424098249276914,7.7671293609366e-82,8.84145778263923e-80
"ENSG00000115255",575.337839687289,-3.25295893915127,0.171111084960048,1.79516498614938e-81,2.03369001804109e-79
"ENSG00000115884",17913.6092632507,4.49577032104555,0.235618898256481,1.90042939274135e-81,2.142688891997e-79
"ENSG00000171345",37722.5240263477,8.06205128565464,0.424251353661308,2.86272956952422e-81,3.21236246529028e-79
"ENSG00000182197",1887.80902286459,3.67739702891937,0.193368984482442,3.46204708555062e-81,3.86655136059349e-79
"ENSG00000186868",477.569841438988,-6.14129008614244,0.323277707136554,7.01693592550268e-81,7.79999962009986e-79
"ENSG00000170006",2723.15451775699,5.0925330409819,0.26834544033194,1.34256946713452e-80,1.48542136791328e-78
"ENSG00000090920",447.841683424899,-6.29536660068881,0.332347098953528,1.88991630879513e-80,2.08128132294616e-78
"ENSG00000176788",1774.0601139869,10.146254858855,0.538843477561294,2.33971914134555e-80,2.56470046803883e-78
"ENSG00000065621",698.118088758224,4.14161966589315,0.218659652838756,2.38124820932745e-80,2.59819418673945e-78
"ENSG00000074527",1039.19048577175,7.56243882653182,0.400101809018191,2.49560286579226e-80,2.71047656208088e-78
"ENSG00000111799",6734.68843304069,8.51665422971753,0.452044546192424,4.98498484473604e-80,5.3894742542838e-78
"ENSG00000161249",2349.92895048736,10.712573432195,0.57210101182618,1.16189861261897e-79,1.25046697504452e-77
"ENSG00000105755",1629.72338925488,3.24904840173661,0.173063730040873,1.58610297667121e-79,1.69928326600201e-77
"ENSG00000118257",1084.89129840832,8.50603539674091,0.453552088822294,2.53716346892867e-79,2.70596484026234e-77
"ENSG00000183087",3517.00446219337,5.41403236111002,0.287919798379704,3.36287074207838e-79,3.57052424036726e-77
"ENSG00000109667",966.536811195176,7.86691748272276,0.419583061701516,3.82129560502522e-79,4.03914357322242e-77
"ENSG00000122378",850.582168276612,6.7162490447884,0.357772516049791,4.02590791015767e-79,4.23650762616903e-77
"ENSG00000170465",3493.77913045737,4.27967696176376,0.227840670514971,5.00631444765182e-79,5.24488969809966e-77
"ENSG00000163466",12647.6226554321,2.49281168470526,0.133806727168389,5.4927867965339e-79,5.72919440447283e-77
"ENSG00000012061",3614.39057729199,2.30143125216064,0.123712081165911,8.45473433965643e-79,8.77994495438795e-77
"ENSG00000174791",1047.11318396237,6.84921596388762,0.365784939310753,9.38223139131168e-79,9.70057173153217e-77
"ENSG00000196924",51251.3507000745,3.2858052673735,0.176141802710109,1.6124915979146e-78,1.65995493755757e-76
"ENSG00000103187",7326.20115460512,4.08013585282806,0.218179566209323,2.12160627752514e-78,2.17460051224947e-76
"ENSG00000123143",2732.25245967437,-2.98572967221862,0.160821431520294,4.31434047127154e-78,4.4030447990645e-76
"ENSG00000124145",6015.32082441765,4.07222026570881,0.218377086674535,5.70706111337598e-78,5.79940283181988e-76
"ENSG00000154764",1203.19276261846,8.94130522542154,0.481647964718338,7.04878865843811e-78,7.13222944725808e-76
"ENSG00000163347",1588.33596384015,9.44227623607728,0.50916108000852,7.540393910335e-78,7.59718751553199e-76
"ENSG00000178467",811.747280090533,-3.03904813716707,0.163930037734527,8.01615771452391e-78,8.04231212740604e-76
"ENSG00000145335",966.829760228935,8.51039938280045,0.45887070317398,1.23497865714391e-77,1.23378015464964e-75
"ENSG00000166130",942.14243726055,3.35153563016839,0.180656532949694,1.24778503864713e-77,1.2413364016827e-75
"ENSG00000105928",1880.65464058677,5.28752311974972,0.285810440691955,1.01770453039027e-76,1.00820879355859e-74
"ENSG00000164543",2921.46057723377,3.18942189120777,0.173481671352271,1.94605340872978e-76,1.91986277327062e-74
"ENSG00000109452",2620.66648480577,3.53936245754565,0.192188072808139,2.20662241729797e-76,2.16789207362506e-74
"ENSG00000139289",11354.9806549088,8.3061615892922,0.45205659126409,3.32779665185868e-76,3.2558777407462e-74
"ENSG00000137975",5471.10113991442,9.48578855539157,0.517571728944907,4.0804392047503e-76,3.97582547534456e-74
"ENSG00000113580",1239.00912707919,8.14388049130083,0.443965471496431,6.34742772746002e-76,6.15934615996192e-74
"ENSG00000104853",1654.83876445161,4.2548152773533,0.233088088858735,9.2159925945397e-75,8.90641047595578e-73
"ENSG00000211445",1721.72162362192,7.65612023502507,0.420814526114085,1.24647013002718e-74,1.19970216539242e-72
"ENSG00000196177",1672.78920659645,-3.12615546684487,0.172328081202375,1.47234395828211e-74,1.41136388260104e-72
"ENSG00000087253",1321.30230073987,6.30758120226374,0.347160826609055,3.32985364391683e-74,3.17907035189592e-72
"ENSG00000081277",5895.43622092086,7.65133755944495,0.42200677886064,3.91652235604876e-74,3.72415661944443e-72
"ENSG00000204832",469.178475986856,-5.54277427810682,0.305297853286294,5.41047681677076e-74,5.12415438362725e-72
"ENSG00000044524",1076.64896233107,-7.13081632437927,0.393584174754719,6.22801520162525e-74,5.87492892146937e-72
"ENSG00000124006",416.401269722214,6.86973480025992,0.379922026868587,1.32069345931795e-73,1.24087535858219e-71
"ENSG00000012232",3261.38329435553,2.14936706290535,0.119814390517923,1.78172334079022e-73,1.66742543635929e-71
"ENSG00000100139",3877.18258640439,2.76968811200444,0.154333388137824,2.2924521941052e-73,2.13694451180429e-71
"ENSG00000138829",5693.88869898682,11.6302749042959,0.649738357489055,2.40341292516211e-73,2.23159246388483e-71
"ENSG00000137843",430.357225579819,6.98676532366181,0.387326961079456,2.77588111847859e-73,2.56736473602413e-71
"ENSG00000167799",1040.14846384577,-4.2046877289439,0.233413310160483,7.08692057237365e-73,6.52906686350549e-71
"ENSG00000077942",1200.1227248596,6.81219845445319,0.378809538569606,8.06075334675915e-73,7.39745957330296e-71
"ENSG00000047648",1061.48166337419,-7.77114998929172,0.434408236917374,2.92397295918576e-72,2.67300802141472e-70
"ENSG00000026103",828.857040419887,3.51793358942534,0.197196525325217,7.52900992622388e-72,6.85632184704627e-70
"ENSG00000145431",604.853083354242,5.78095287186525,0.324144085353031,1.65508993162407e-71,1.5014392456346e-69
"ENSG00000134762",3722.60464457143,8.7699539455704,0.496046112694424,7.39519282607286e-71,6.68305269247813e-69
"ENSG00000111666",7353.10029539559,-5.4099582684582,0.304762539996995,8.06522648303495e-71,7.26085047295888e-69
"ENSG00000115339",2870.25604810421,3.25938681500973,0.184535501565077,1.05457183001237e-70,9.45799137091016e-69
"ENSG00000088538",380.58304873108,-5.07053166372213,0.285863379456143,1.10394256314354e-70,9.86341436511303e-69
"ENSG00000167244",535.075426051972,5.90585975453882,0.333385575585215,1.34735408433583e-70,1.19929709228644e-68
"ENSG00000116704",875.26466915343,3.71300874471557,0.2101135455095,2.04954360333459e-70,1.8174922807548e-68
"ENSG00000175906",698.494383166163,4.53401612531201,0.256935964171864,5.6309290371673e-70,4.97475771690337e-68
"ENSG00000188959",321.659045129601,-6.03120508058728,0.342690066484175,9.969916284619e-70,8.77537947475554e-68
"ENSG00000156711",2162.43503146757,2.92958176141905,0.167536723469122,1.13015125162806e-69,9.91058932770283e-68
"ENSG00000198959",4040.56293462776,6.36112329993702,0.362140051121009,1.63329915966649e-69,1.42699720307836e-67
"ENSG00000178821",380.0097542351,-5.74042999243382,0.327126189341008,2.70221655244038e-69,2.35221990118128e-67
"ENSG00000206341",430.336145201766,3.34664238853522,0.191931761907229,6.76511671360837e-69,5.86731386183536e-67
"ENSG00000158710",15617.1679830584,1.89240963558067,0.109081145498811,9.24095572786543e-69,7.98533243681276e-67
"ENSG00000182749",1018.06254445655,5.34455619580683,0.306019154862616,1.29375676687189e-68,1.11390105342639e-66
"ENSG00000084207",15336.6420527914,14.4677489004149,0.842575284563181,1.91231046215973e-68,1.64049908741145e-66
"ENSG00000197594",330.860443111349,-5.54237313011759,0.317946284535289,2.19518024570081e-68,1.8763639955761e-66
"ENSG00000162241",440.60930974907,-5.46494439067023,0.313726683627763,2.77865569855351e-68,2.36655507103063e-66
"ENSG00000078399",548.336001141295,6.58285280356224,0.37876443115931,3.9025102232643e-68,3.31181844287558e-66
"ENSG00000168785",1867.54590702822,3.9535367826039,0.227393502106356,4.06350978073789e-68,3.43613289566182e-66
"ENSG00000155324",904.997297669472,2.28661856128544,0.132709798014155,4.4209689108735e-68,3.72509896451074e-66
"ENSG00000147689",3143.78715089085,8.98416506011174,0.519440715666218,5.5191183541737e-68,4.63390656992094e-66
"ENSG00000182580",354.459039097394,-3.24734960044757,0.188146955992477,1.19173763846186e-67,9.97059083599346e-66
"ENSG00000154102",886.827326334777,5.77383321653748,0.333265240832624,1.3236100529041e-67,1.10348997262713e-65
"ENSG00000188158",399.687787703388,6.27268216519285,0.362312104648468,1.39425077878021e-67,1.15830441014664e-65
"ENSG00000101955",565.19200256316,5.34177595705298,0.309371063666952,4.09046652826285e-67,3.38636279684194e-65
"ENSG00000003436",786.020764304766,-4.32781911509921,0.250912049254102,5.66075602328152e-67,4.67002509976434e-65
"ENSG00000140931",808.012302444037,8.03819650703719,0.467806507324347,6.41210181439233e-67,5.27150467567247e-65
"ENSG00000168159",8774.01062377799,-2.04455423818908,0.119828972154021,9.88516388490991e-67,8.09865139456789e-65
"ENSG00000141469",3176.81173846142,11.3175059172881,0.665794773066987,2.10460398166705e-66,1.71830029220451e-64
"ENSG00000167600",1037.07251556692,5.82588491908871,0.339896411559161,3.18505546378863e-66,2.5914968459149e-64
"ENSG00000180801",848.778455623969,8.75255503262022,0.513662701404212,5.18884322040096e-66,4.20740551128197e-64
"ENSG00000162458",4271.64907052368,6.9810735583569,0.408690666089554,5.81571137635054e-66,4.69961086204272e-64
"ENSG00000076864",422.552041280442,-4.13231016701131,0.241745694253201,7.36886597280385e-66,5.93444352510465e-64
"ENSG00000104881",1701.29148247672,4.42356622434983,0.258703422205655,7.6471588503192e-66,6.13768746098331e-64
"ENSG00000115361",828.178566854825,-7.99010272950603,0.469100787185629,8.60420595530389e-66,6.88249271634224e-64
"ENSG00000244405",1049.06985077505,8.38303022522015,0.492926426580943,1.10587165141239e-65,8.81606838063675e-64
"ENSG00000126878",1841.78860761779,-5.04562384838173,0.295898721631531,1.74271293820854e-65,1.38463806167663e-63
"ENSG00000102038",931.666898085175,5.73167098472613,0.336847095659382,2.76586541350448e-65,2.19021389282761e-63
"ENSG00000204264",701.062976548883,7.92486665298253,0.468353799026431,5.99354093519935e-65,4.73030229075716e-63
"ENSG00000119537",1887.67166253299,2.77162011851168,0.164707650396803,6.83673115297955e-65,5.37784995046833e-63
"ENSG00000206503",6803.59949794224,3.27271441836063,0.19421114044107,1.35805902616204e-64,1.06472727027943e-62
"ENSG00000051128",1866.64055711883,3.74570642831253,0.221774945626796,1.63597962283831e-64,1.27838579306742e-62
"ENSG00000140263",14254.6432732444,-3.75717595691746,0.222711233676476,2.31061058773156e-64,1.79961601597764e-62
"ENSG00000185133",327.380851662207,-4.33632229980253,0.256723169395548,2.57605044243631e-64,1.99977528936277e-62
"ENSG00000188343",391.349910106442,3.76512481319438,0.223742496360024,4.76531539150306e-64,3.68720171649078e-62
"ENSG00000164951",1753.13206680113,2.89899433811552,0.173700820493552,9.00221357132073e-64,6.94284725498896e-62
"ENSG00000115112",938.270726784889,4.90387753577548,0.291758138699541,1.11425463919457e-63,8.56565165331489e-62
"ENSG00000174607",690.11121859727,-6.6196431554377,0.395526294613297,2.33748071814984e-63,1.79108514445417e-61
"ENSG00000064042",11731.6780453624,-6.17722218730236,0.368907037981575,2.37153522838722e-63,1.81131740653304e-61
"ENSG00000111012",971.098649388592,5.09829347146083,0.30433522712325,2.78280570481073e-63,2.11860098626378e-61
"ENSG00000160789",11733.1552338513,2.83482749520839,0.170703323942378,3.14009542800096e-63,2.38294998233265e-61
"ENSG00000123240",2065.13491580326,5.54824914477793,0.331516653350738,3.31606799370906e-63,2.50845181747762e-61
"ENSG00000152894",4536.31351918381,4.15448842941046,0.248284588452053,3.40257805057852e-63,2.56569555743783e-61
"ENSG00000239713",359.94230209465,5.92586846126714,0.354259763322942,3.43100661371677e-63,2.57891884422133e-61
"ENSG00000169499",1312.50432856911,4.33783224271611,0.259215968972474,3.61589069498022e-63,2.70928620205844e-61
"ENSG00000121552",1597.08556443404,8.49864590224684,0.511004318219343,5.87378326563012e-63,4.38717875016796e-61
"ENSG00000138271",953.873521280882,9.43815639997064,0.569025450726801,7.29946835240841e-63,5.43489032012497e-61
"ENSG00000172731",1182.39646176565,-2.68416696406742,0.162422552005987,9.11998428729675e-63,6.76908677022963e-61
"ENSG00000179862",839.044072787442,4.7413230230219,0.284494450548027,1.22218371384553e-62,9.04301368522516e-61
"ENSG00000157110",597.295622604188,2.95910424300005,0.178929827060428,1.28791841394342e-62,9.49970227007422e-61
"ENSG00000166401",1253.15816946806,5.19569965023224,0.311951302339513,1.38452256846483e-62,1.01805406377459e-60
"ENSG00000114353",6480.5683652867,2.51027147362042,0.152351357671765,1.63661158176723e-62,1.19969202543352e-60
"ENSG00000151726",4908.51018731843,-2.73263206030002,0.165855203089891,2.26078590306197e-62,1.65211814280242e-60
"ENSG00000244300",502.448204850325,-4.86687013730504,0.293034313237398,3.16629617402267e-62,2.30671983114876e-60
